Participant,TimeStamp,Order,Task,Forehead Temp,Nasal Temp
3,39,Stroop,level 1,36.8,36.1
3,40,Stroop,level 1,36.6,36.8
3,41,Stroop,level 1,36.6,36.4
3,42,Stroop,level 1,36.7,36.4
3,43,Stroop,level 1,36.6,36.3
3,44,Stroop,level 1,36.7,35.9
3,45,Stroop,level 1,36.5,36.3
3,46,Stroop,level 1,36.5,36.2
3,47,Stroop,level 1,36.7,35.9
3,48,Stroop,level 1,36.6,36.2
3,49,Stroop,level 1,36.6,36.3
3,50,Stroop,level 1,36.6,36.1
3,51,Stroop,level 1,36.5,35.9
3,52,Stroop,level 1,36.6,36.5
3,53,Stroop,level 1,36.5,35.8
3,54,Stroop,level 1,36.5,36.2
3,55,Stroop,level 1,36.5,35.8
3,56,Stroop,level 1,36.6,35.9
3,57,Stroop,level 1,36.5,36.3
3,58,Stroop,level 1,36.6,36.1
3,59,Stroop,level 1,36.7,36
3,60,Stroop,level 1,36.5,35.9
3,61,Stroop,level 1,36.5,35.9
3,62,Stroop,level 1,36.6,36.7
3,63,Stroop,level 1,36.5,36
3,64,Stroop,level 1,36.6,35.9
3,65,Stroop,level 1,36.6,36.1
3,66,Stroop,level 1,36.6,36.2
3,67,Stroop,level 1,36.5,36.2
3,68,Stroop,level 1,36.6,35.9
3,69,Stroop,level 1,36.5,35.8
3,70,Stroop,level 1,36.6,35.9
3,71,Stroop,level 1,36.4,36.1
3,72,Stroop,level 1,36.6,36.6
3,73,Stroop,level 1,36.5,36.1
3,74,Stroop,level 1,36.6,35.9
3,75,Stroop,level 1,36.8,36.2
3,76,Stroop,level 1,36.5,36.1
3,77,Stroop,level 1,36.6,35.7
3,78,Stroop,level 1,36.6,36
3,79,Stroop,level 1,36.5,35.8
3,80,Stroop,level 1,36.7,35.9
3,81,Stroop,level 1,36.7,35.7
3,82,Stroop,level 1,36.5,35.9
3,83,Stroop,level 1,36.7,35.8
3,84,Stroop,level 1,36.7,36.4
3,85,Stroop,level 1,36.5,35.8
3,86,Stroop,level 1,36.7,36.4
3,87,Stroop,level 1,36.6,35.6
3,88,Stroop,level 1,36.7,35.9
3,89,Stroop,level 1,36.7,35.9
3,90,Stroop,level 1,36.6,35.8
3,1,Stroop,level 4,36.9,35.9
3,2,Stroop,level 4,36.8,36
3,3,Stroop,level 4,36.8,35.8
3,4,Stroop,level 4,36.8,35.6
3,5,Stroop,level 4,36.8,35.5
3,6,Stroop,level 4,36.6,35.5
3,7,Stroop,level 4,36.6,35.7
3,8,Stroop,level 4,36.7,35.6
3,9,Stroop,level 4,36.7,35.5
3,10,Stroop,level 4,36.7,35.5
3,11,Stroop,level 4,36.7,35.9
3,12,Stroop,level 4,36.7,35.6
3,13,Stroop,level 4,36.7,35.7
3,14,Stroop,level 4,36.7,35.6
3,15,Stroop,level 4,36.7,35.8
3,16,Stroop,level 4,36.8,35.5
3,17,Stroop,level 4,36.7,35.5
3,18,Stroop,level 4,36.6,35.5
3,19,Stroop,level 4,36.7,35.5
3,20,Stroop,level 4,36.7,35.4
3,21,Stroop,level 4,36.7,35.6
3,22,Stroop,level 4,36.6,35.7
3,23,Stroop,level 4,36.6,35.4
3,24,Stroop,level 4,36.7,35.5
3,25,Stroop,level 4,36.7,35.5
3,26,Stroop,level 4,36.7,35.4
3,27,Stroop,level 4,36.6,35.5
3,28,Stroop,level 4,36.5,35.4
3,29,Stroop,level 4,36.7,35.4
3,30,Stroop,level 4,36.7,35.4
3,31,Stroop,level 4,36.5,36
3,32,Stroop,level 4,36.6,35.5
3,33,Stroop,level 4,36.7,35.3
3,34,Stroop,level 4,36.7,35.7
3,35,Stroop,level 4,36.6,35.3
3,36,Stroop,level 4,36.7,35.3
3,37,Stroop,level 4,36.7,35.5
3,38,Stroop,level 4,36.7,35.5
3,39,Stroop,level 4,36.7,35.6
3,40,Stroop,level 4,36.8,35.2
3,41,Stroop,level 4,36.6,35.6
3,42,Stroop,level 4,36.7,35.3
3,43,Stroop,level 4,36.7,35.5
3,44,Stroop,level 4,36.6,35.4
3,45,Stroop,level 4,36.7,35.2
3,46,Stroop,level 4,36.7,35.4
3,47,Stroop,level 4,36.7,35.5
3,48,Stroop,level 4,36.7,35.6
3,49,Stroop,level 4,36.8,35.2
3,50,Stroop,level 4,36.7,35.4
3,51,Stroop,level 4,36.7,35.3
3,52,Stroop,level 4,36.8,35.4
3,53,Stroop,level 4,36.7,35.2
3,54,Stroop,level 4,36.7,35.4
3,55,Stroop,level 4,36.7,35.2
3,56,Stroop,level 4,36.7,35.2
3,57,Stroop,level 4,36.7,35.4
3,58,Stroop,level 4,36.7,35.2
3,59,Stroop,level 4,36.8,35.2
3,60,Stroop,level 4,36.7,35.3
3,61,Stroop,level 4,36.7,35.2
3,62,Stroop,level 4,36.8,35.2
3,63,Stroop,level 4,36.8,35.2
3,64,Stroop,level 4,36.8,35.3
3,65,Stroop,level 4,36.8,35.2
3,66,Stroop,level 4,36.8,35.3
3,67,Stroop,level 4,36.8,35.5
3,68,Stroop,level 4,36.9,35.3
3,69,Stroop,level 4,36.8,35.3
3,70,Stroop,level 4,36.8,35.4
3,71,Stroop,level 4,36.8,35.2
3,72,Stroop,level 4,36.8,35.1
3,73,Stroop,level 4,36.8,35.2
3,74,Stroop,level 4,36.8,35.1
3,75,Stroop,level 4,36.5,35.2
3,76,Stroop,level 4,36.7,35.7
3,77,Stroop,level 4,36.7,35.6
3,78,Stroop,level 4,36.7,35.1
3,79,Stroop,level 4,36.5,35.2
3,80,Stroop,level 4,36.6,35.3
3,81,Stroop,level 4,36.7,35.4
3,82,Stroop,level 4,36.6,35.3
3,83,Stroop,level 4,36.6,35.4
3,84,Stroop,level 4,36.6,35.3
3,85,Stroop,level 4,36.7,35.4
3,86,Stroop,level 4,36.7,35.5
3,87,Stroop,level 4,36.6,35.5
3,88,Stroop,level 4,36.7,35.5
3,89,Stroop,level 4,36.7,35.3
3,90,Stroop,level 4,36.7,35.4
4,1,,baseline,36.7,37.5
4,2,,baseline,36.5,37.4
4,3,,baseline,36.7,37.5
4,4,,baseline,36.8,37.5
4,5,,baseline,36.8,37.5
4,6,,baseline,36.9,37.5
4,7,,baseline,36.8,37.6
4,8,,baseline,36.8,37.6
4,9,,baseline,37,37.4
4,10,,baseline,36.8,37.6
4,11,,baseline,36.7,37.5
4,12,,baseline,36.9,37.5
4,13,,baseline,36.8,37.6
4,14,,baseline,36.9,37.7
4,15,,baseline,36.8,37.5
4,16,,baseline,37,37.5
4,17,,baseline,36.9,37.7
4,18,,baseline,36.9,37.7
4,19,,baseline,37,37.5
4,20,,baseline,36.9,37.5
4,21,,baseline,36.8,37.5
4,22,,baseline,36.7,37.5
4,23,,baseline,37,37.6
4,24,,baseline,36.9,37.5
4,25,,baseline,36.8,37.5
4,26,,baseline,37,37.6
4,27,,baseline,36.9,37.6
4,28,,baseline,36.9,37.7
4,29,,baseline,36.9,37.7
4,30,,baseline,36.8,37.5
4,31,,baseline,36.9,37.6
4,32,,baseline,37,37.6
4,33,,baseline,37,37.7
4,34,,baseline,37,37.6
4,35,,baseline,36.9,37.5
4,36,,baseline,37,37.5
4,37,,baseline,36.8,37.6
4,38,,baseline,36.8,37.6
4,39,,baseline,36.9,37.5
4,40,,baseline,36.8,37.5
4,41,,baseline,37,37.5
4,42,,baseline,36.9,37.6
4,43,,baseline,36.9,37.4
4,44,,baseline,36.8,37.5
4,45,,baseline,37,37.5
4,46,,baseline,37,37.6
4,47,,baseline,36.9,37.5
4,48,,baseline,36.9,37.6
4,49,,baseline,37,37.7
4,50,,baseline,37.1,37.6
4,51,,baseline,36.9,37.4
4,52,,baseline,37.1,37.4
4,53,,baseline,37,37.5
4,54,,baseline,37,37.4
4,55,,baseline,37.1,37.5
4,56,,baseline,37,37.3
4,57,,baseline,36.9,37.3
4,58,,baseline,36.8,37.3
4,59,,baseline,36.9,37.6
4,60,,baseline,37,37.5
4,61,,baseline,36.9,37.5
4,62,,baseline,36.9,37.6
4,63,,baseline,36.9,37.6
4,64,,baseline,36.8,37.4
4,65,,baseline,36.9,37.4
4,66,,baseline,37,37.5
4,67,,baseline,36.9,37.5
4,68,,baseline,37,37.5
4,69,,baseline,36.9,37.5
4,70,,baseline,37,37.3
4,71,,baseline,36.8,37.6
4,72,,baseline,36.9,37.5
4,73,,baseline,36.9,37.6
4,74,,baseline,37,37.7
4,75,,baseline,37,37.6
4,76,,baseline,36.9,37.7
4,77,,baseline,36.9,37.7
4,78,,baseline,37,37.5
4,79,,baseline,36.8,37.6
4,80,,baseline,36.9,37.7
4,81,,baseline,36.9,37.6
4,82,,baseline,37,37.5
4,83,,baseline,36.8,37.6
4,84,,baseline,36.9,37.6
4,85,,baseline,37,37.7
4,86,,baseline,36.8,37.7
4,87,,baseline,36.9,37.6
4,88,,baseline,36.8,37.6
4,89,,baseline,36.8,37.6
4,90,,baseline,36.9,37.5
4,1,Stroop,level 2,37.5,37.5
4,2,Stroop,level 2,37.3,37.3
4,3,Stroop,level 2,37.3,37.2
4,4,Stroop,level 2,37.2,37
4,5,Stroop,level 2,37.4,37.2
4,6,Stroop,level 2,37.4,37
4,7,Stroop,level 2,37.5,37.5
4,8,Stroop,level 2,37.3,37
4,9,Stroop,level 2,37.3,37
4,10,Stroop,level 2,37.3,37.3
4,11,Stroop,level 2,37.3,37.1
4,12,Stroop,level 2,37.4,37.2
4,13,Stroop,level 2,37.4,37.3
4,14,Stroop,level 2,37.3,37
4,15,Stroop,level 2,37.3,36.9
4,16,Stroop,level 2,37.2,37.2
4,17,Stroop,level 2,37.2,37.1
4,18,Stroop,level 2,37.3,37.1
4,19,Stroop,level 2,37.3,37.2
4,20,Stroop,level 2,37.2,36.9
4,21,Stroop,level 2,37.3,37.1
4,22,Stroop,level 2,37.2,37
4,23,Stroop,level 2,37.3,37.1
4,24,Stroop,level 2,37.3,37
4,25,Stroop,level 2,37.3,36.9
4,26,Stroop,level 2,37.3,36.9
4,27,Stroop,level 2,37.2,36.7
4,28,Stroop,level 2,37.3,37
4,29,Stroop,level 2,37.2,36.9
4,30,Stroop,level 2,37.4,37
4,31,Stroop,level 2,37.3,37
4,32,Stroop,level 2,37.3,36.9
4,33,Stroop,level 2,37.4,37.1
4,34,Stroop,level 2,37.4,37
4,35,Stroop,level 2,37.3,37
4,36,Stroop,level 2,37.5,36.9
4,37,Stroop,level 2,37.3,37
4,38,Stroop,level 2,37.4,37
4,39,Stroop,level 2,37.2,37
4,40,Stroop,level 2,37.3,36.9
4,41,Stroop,level 2,37.3,37
4,42,Stroop,level 2,37.3,36.9
4,43,Stroop,level 2,37.4,37
4,44,Stroop,level 2,37.3,36.8
4,45,Stroop,level 2,37.3,36.9
4,46,Stroop,level 2,37.2,37
4,47,Stroop,level 2,37.2,36.8
4,48,Stroop,level 2,37.3,36.8
4,49,Stroop,level 2,37.3,37
4,50,Stroop,level 2,37.2,36.7
4,51,Stroop,level 2,37.1,37
4,52,Stroop,level 2,37.1,36.7
4,53,Stroop,level 2,37.1,36.7
4,54,Stroop,level 2,37.2,36.6
4,55,Stroop,level 2,37.2,36.8
4,56,Stroop,level 2,37.1,36.9
4,57,Stroop,level 2,37.3,37
4,58,Stroop,level 2,37.2,37
4,59,Stroop,level 2,37.2,37
4,60,Stroop,level 2,37.3,37
4,61,Stroop,level 2,37.2,36.9
4,62,Stroop,level 2,37.3,37
4,63,Stroop,level 2,37.2,36.9
4,64,Stroop,level 2,37.1,36.8
4,65,Stroop,level 2,37.1,36.8
4,66,Stroop,level 2,37.1,37
4,67,Stroop,level 2,37.2,36.8
4,68,Stroop,level 2,37.3,36.9
4,69,Stroop,level 2,37.2,36.8
4,70,Stroop,level 2,37.1,36.9
4,71,Stroop,level 2,37.2,36.8
4,72,Stroop,level 2,37.2,37
4,73,Stroop,level 2,37.1,36.9
4,74,Stroop,level 2,37.3,37.1
4,75,Stroop,level 2,37.2,37
4,76,Stroop,level 2,37.1,37
4,77,Stroop,level 2,37.2,37.1
4,78,Stroop,level 2,37.3,36.9
4,79,Stroop,level 2,37.3,37.1
4,80,Stroop,level 2,37.2,36.8
4,81,Stroop,level 2,37.3,37.2
4,82,Stroop,level 2,37.2,36.8
4,83,Stroop,level 2,37.1,36.9
4,84,Stroop,level 2,37,37
4,85,Stroop,level 2,37.3,37
4,86,Stroop,level 2,37.2,36.9
4,87,Stroop,level 2,37.1,37.1
4,88,Stroop,level 2,37.2,37
4,89,Stroop,level 2,37,37
4,90,Stroop,level 2,37.2,37
4,1,Stroop,level 3,37.3,37.3
4,2,Stroop,level 3,37.3,37.6
4,3,Stroop,level 3,37.3,37.3
4,4,Stroop,level 3,37.4,37.1
4,5,Stroop,level 3,37.4,37.2
4,6,Stroop,level 3,37.4,37.4
4,7,Stroop,level 3,37.3,37.1
4,8,Stroop,level 3,37.4,37.2
4,9,Stroop,level 3,37.3,37.2
4,10,Stroop,level 3,37.2,37.3
4,11,Stroop,level 3,37.3,37.1
4,12,Stroop,level 3,37.3,37.1
4,13,Stroop,level 3,37.3,37
4,14,Stroop,level 3,37.4,37
4,15,Stroop,level 3,37.3,37
4,16,Stroop,level 3,37.3,37
4,17,Stroop,level 3,37.3,37.1
4,18,Stroop,level 3,37.3,36.9
4,19,Stroop,level 3,37.3,37.2
4,20,Stroop,level 3,37.3,37
4,21,Stroop,level 3,37.3,37
4,22,Stroop,level 3,37.3,37.2
4,23,Stroop,level 3,37.2,36.9
4,24,Stroop,level 3,37.3,37.2
4,25,Stroop,level 3,37.2,37
4,26,Stroop,level 3,37.3,37
4,27,Stroop,level 3,37.3,37.2
4,28,Stroop,level 3,37.4,37.2
4,29,Stroop,level 3,37.4,36.7
4,30,Stroop,level 3,37.2,37.1
4,31,Stroop,level 3,37.2,36.9
4,32,Stroop,level 3,37.2,37.1
4,33,Stroop,level 3,37.3,37.1
4,34,Stroop,level 3,37.2,36.9
4,35,Stroop,level 3,37.3,37
4,36,Stroop,level 3,37.3,36.8
4,37,Stroop,level 3,37.2,37
4,38,Stroop,level 3,37.3,36.9
4,39,Stroop,level 3,37.3,37.2
4,40,Stroop,level 3,37.3,36.9
4,41,Stroop,level 3,37.3,37.1
4,42,Stroop,level 3,37.4,36.8
4,43,Stroop,level 3,37.3,36.8
4,44,Stroop,level 3,37.3,36.8
4,45,Stroop,level 3,37.4,37
4,46,Stroop,level 3,37.3,36.9
4,47,Stroop,level 3,37.2,36.9
4,48,Stroop,level 3,37.2,36.7
4,49,Stroop,level 3,37.3,36.8
4,50,Stroop,level 3,37.2,36.8
4,51,Stroop,level 3,37.2,36.8
4,52,Stroop,level 3,37.3,36.8
4,53,Stroop,level 3,37.4,36.9
4,54,Stroop,level 3,37.4,36.9
4,55,Stroop,level 3,37.1,37
4,56,Stroop,level 3,37.2,36.8
4,57,Stroop,level 3,37.3,36.7
4,58,Stroop,level 3,37.2,36.7
4,59,Stroop,level 3,37.3,36.9
4,60,Stroop,level 3,37.3,36.8
4,61,Stroop,level 3,37.2,36.9
4,62,Stroop,level 3,37.4,36.8
4,63,Stroop,level 3,37.3,36.8
4,64,Stroop,level 3,37.3,37
4,65,Stroop,level 3,37.3,36.8
4,66,Stroop,level 3,37.3,36.8
4,67,Stroop,level 3,37.3,36.9
4,68,Stroop,level 3,37.3,36.8
4,69,Stroop,level 3,37.3,36.7
4,70,Stroop,level 3,37.3,37
4,71,Stroop,level 3,37.4,37.1
4,72,Stroop,level 3,37.3,36.7
4,73,Stroop,level 3,37.4,36.9
4,74,Stroop,level 3,37.4,37
4,75,Stroop,level 3,37.3,36.9
4,76,Stroop,level 3,37.2,36.7
4,77,Stroop,level 3,37.2,37
4,78,Stroop,level 3,37.3,36.8
4,79,Stroop,level 3,37.2,36.8
4,80,Stroop,level 3,37.2,36.8
4,81,Stroop,level 3,37.3,36.9
4,82,Stroop,level 3,37.3,36.5
4,83,Stroop,level 3,37.3,36.7
4,84,Stroop,level 3,37.3,36.6
4,85,Stroop,level 3,37.3,36.6
4,86,Stroop,level 3,37.4,36.8
4,87,Stroop,level 3,37.3,36.7
4,88,Stroop,level 3,37.2,37
4,89,Stroop,level 3,37.3,37
4,90,Stroop,level 3,37.3,37
4,1,Stroop,level 4,36.9,36.9
4,2,Stroop,level 4,37,36.9
4,3,Stroop,level 4,37,37.1
4,4,Stroop,level 4,-,-
4,5,Stroop,level 4,-,-
4,6,Stroop,level 4,36.9,37
4,7,Stroop,level 4,37,37.2
4,8,Stroop,level 4,37,37
4,9,Stroop,level 4,-,-
4,10,Stroop,level 4,-,-
4,11,Stroop,level 4,36.9,36.8
4,12,Stroop,level 4,37,37
4,13,Stroop,level 4,37,36.8
4,14,Stroop,level 4,37,37.1
4,15,Stroop,level 4,36.9,36.9
4,16,Stroop,level 4,37,37
4,17,Stroop,level 4,37,37.1
4,18,Stroop,level 4,37,37
4,19,Stroop,level 4,36.9,37
4,20,Stroop,level 4,37.1,37
4,21,Stroop,level 4,36.8,37.1
4,22,Stroop,level 4,37,36.9
4,23,Stroop,level 4,37.1,37
4,24,Stroop,level 4,37.4,36.9
4,25,Stroop,level 4,37.4,36.8
4,26,Stroop,level 4,37.5,36.8
4,27,Stroop,level 4,37.4,36.9
4,28,Stroop,level 4,37.3,36.9
4,29,Stroop,level 4,37.3,36.8
4,30,Stroop,level 4,37.3,36.7
4,31,Stroop,level 4,37.4,37
4,32,Stroop,level 4,37.4,36.9
4,33,Stroop,level 4,37.4,36.7
4,34,Stroop,level 4,37.5,37
4,35,Stroop,level 4,37.2,36.9
4,36,Stroop,level 4,37.3,36.8
4,37,Stroop,level 4,37.3,36.9
4,38,Stroop,level 4,37.3,36.9
4,39,Stroop,level 4,37.3,37
4,40,Stroop,level 4,37.4,36.8
4,41,Stroop,level 4,37.4,36.9
4,42,Stroop,level 4,37.5,36.7
4,43,Stroop,level 4,37.3,36.8
4,44,Stroop,level 4,37.3,36.7
4,45,Stroop,level 4,37.4,36.7
4,46,Stroop,level 4,37.4,36.9
4,47,Stroop,level 4,37.4,36.8
4,48,Stroop,level 4,37.4,36.9
4,49,Stroop,level 4,37.4,36.6
4,50,Stroop,level 4,37.3,36.2
4,51,Stroop,level 4,37.4,36.2
4,52,Stroop,level 4,37.6,36.2
4,53,Stroop,level 4,37.3,36.6
4,54,Stroop,level 4,37.2,36.6
4,55,Stroop,level 4,37.3,36.2
4,56,Stroop,level 4,37.4,36.1
4,57,Stroop,level 4,37.3,36.2
4,58,Stroop,level 4,37.3,36.3
4,59,Stroop,level 4,37.2,36
4,60,Stroop,level 4,37.3,36
4,61,Stroop,level 4,37.3,36
4,62,Stroop,level 4,37.3,36.2
4,63,Stroop,level 4,37.5,36.1
4,64,Stroop,level 4,37.3,36
4,65,Stroop,level 4,37.3,36.1
4,66,Stroop,level 4,37.3,36
4,67,Stroop,level 4,37.3,36.1
4,68,Stroop,level 4,37.4,36
4,69,Stroop,level 4,37.3,36.2
4,70,Stroop,level 4,37.4,36.1
4,71,Stroop,level 4,37.3,36
4,72,Stroop,level 4,37.3,36
4,73,Stroop,level 4,37.3,36
4,74,Stroop,level 4,37.3,36.1
4,75,Stroop,level 4,37.3,36.2
4,76,Stroop,level 4,37.3,36
4,77,Stroop,level 4,37.4,36.1
4,78,Stroop,level 4,37.3,36
4,79,Stroop,level 4,37.3,36.2
4,80,Stroop,level 4,37.3,36.1
4,81,Stroop,level 4,37.2,36.2
4,82,Stroop,level 4,37.3,36.1
4,83,Stroop,level 4,37.4,36
4,84,Stroop,level 4,37.3,36.2
4,85,Stroop,level 4,37.3,36.1
4,86,Stroop,level 4,37.4,36
4,87,Stroop,level 4,37.5,36.1
4,88,Stroop,level 4,37.5,36.1
4,89,Stroop,level 4,37.4,36
4,90,Stroop,level 4,37.6,36.1
4,1,Stroop,level 1,-,-
4,2,Stroop,level 1,-,-
4,3,Stroop,level 1,-,-
4,4,Stroop,level 1,37.1,37
4,5,Stroop,level 1,37.2,36.9
4,6,Stroop,level 1,37.1,37
4,7,Stroop,level 1,37.2,36.9
4,8,Stroop,level 1,37.1,36.9
4,9,Stroop,level 1,-,-
4,10,Stroop,level 1,-,-
4,11,Stroop,level 1,37,36.8
4,12,Stroop,level 1,37,36.8
4,13,Stroop,level 1,37,36.9
4,14,Stroop,level 1,37,37
4,15,Stroop,level 1,37.1,37
4,16,Stroop,level 1,37.1,36.9
4,17,Stroop,level 1,37,36.9
4,18,Stroop,level 1,36.9,37
4,19,Stroop,level 1,37,36.9
4,20,Stroop,level 1,37,36.8
4,21,Stroop,level 1,37,36.9
4,22,Stroop,level 1,37.1,37
4,23,Stroop,level 1,37.1,37.2
4,24,Stroop,level 1,37,37.4
4,25,Stroop,level 1,37,37.3
4,26,Stroop,level 1,37,37.3
4,27,Stroop,level 1,37.1,37.3
4,28,Stroop,level 1,37.2,37.1
4,29,Stroop,level 1,37,37.1
4,30,Stroop,level 1,37,37.3
4,31,Stroop,level 1,37.1,37.2
4,32,Stroop,level 1,37,37.1
4,33,Stroop,level 1,37.1,37.3
4,34,Stroop,level 1,37.2,37.3
4,35,Stroop,level 1,37,37.1
4,36,Stroop,level 1,37,37.3
4,37,Stroop,level 1,37.1,37.3
4,38,Stroop,level 1,37,37.3
4,39,Stroop,level 1,37.2,37.3
4,40,Stroop,level 1,37,37.3
4,41,Stroop,level 1,37.1,37.5
4,42,Stroop,level 1,36.9,37.2
4,43,Stroop,level 1,36.9,37.1
4,44,Stroop,level 1,37,37.3
4,45,Stroop,level 1,37.2,37.1
4,46,Stroop,level 1,37.2,37.3
4,47,Stroop,level 1,37,37.3
4,48,Stroop,level 1,37.1,37.2
4,49,Stroop,level 1,37,37.3
4,50,Stroop,level 1,37,37.1
4,51,Stroop,level 1,37,37.2
4,52,Stroop,level 1,37.2,37.2
4,53,Stroop,level 1,37.2,36.9
4,54,Stroop,level 1,37,37.1
4,55,Stroop,level 1,37.1,37.1
4,56,Stroop,level 1,37,37.1
4,57,Stroop,level 1,37,37.3
4,58,Stroop,level 1,37,37
4,59,Stroop,level 1,37,37.1
4,60,Stroop,level 1,37.1,37
4,61,Stroop,level 1,37.1,37.2
4,62,Stroop,level 1,37.1,37.2
4,63,Stroop,level 1,37,37.1
4,64,Stroop,level 1,36.9,37.3
4,65,Stroop,level 1,36.9,37.2
4,66,Stroop,level 1,37.1,37.2
4,67,Stroop,level 1,37,37
4,68,Stroop,level 1,37,37.3
4,69,Stroop,level 1,37.1,37.1
4,70,Stroop,level 1,37.1,37.2
4,71,Stroop,level 1,37,37.2
4,72,Stroop,level 1,37.1,37.1
4,73,Stroop,level 1,37.2,37.1
4,74,Stroop,level 1,37.2,37.2
4,75,Stroop,level 1,37,37.3
4,76,Stroop,level 1,37.1,37.1
4,77,Stroop,level 1,37.1,37
4,78,Stroop,level 1,37,37
4,79,Stroop,level 1,37,37.2
4,80,Stroop,level 1,37.1,37.2
4,81,Stroop,level 1,37.2,37.1
4,82,Stroop,level 1,37,37.1
4,83,Stroop,level 1,37,36.9
4,84,Stroop,level 1,37,37.2
4,85,Stroop,level 1,37.2,37
4,86,Stroop,level 1,37.1,37.2
4,87,Stroop,level 1,36.9,37.1
4,88,Stroop,level 1,37.1,37.1
4,89,Stroop,level 1,37.1,37
4,90,Stroop,level 1,37.1,37.2
4,1,Reading,comic,37.2,37.5
4,2,Reading,comic,-,-
4,3,Reading,comic,37.1,37.2
4,4,Reading,comic,37,36.8
4,5,Reading,comic,37.1,37.1
4,6,Reading,comic,37.1,36.8
4,7,Reading,comic,37,36.7
4,8,Reading,comic,37.3,36.8
4,9,Reading,comic,37.1,36.8
4,10,Reading,comic,37.2,36.9
4,11,Reading,comic,37.2,37
4,12,Reading,comic,37.3,37
4,13,Reading,comic,37,36.8
4,14,Reading,comic,37.2,36.8
4,15,Reading,comic,37.2,36.9
4,16,Reading,comic,37.1,36.8
4,17,Reading,comic,37.2,36.8
4,18,Reading,comic,37.2,36.9
4,19,Reading,comic,37.2,36.8
4,20,Reading,comic,37.3,36.9
4,21,Reading,comic,37.1,36.7
4,22,Reading,comic,37.3,36.8
4,23,Reading,comic,37.2,37
4,24,Reading,comic,37.3,36.8
4,25,Reading,comic,37,36.8
4,26,Reading,comic,37.1,36.8
4,27,Reading,comic,37.2,36.8
4,28,Reading,comic,37.2,36.8
4,29,Reading,comic,37.2,37
4,30,Reading,comic,37.2,36.8
4,31,Reading,comic,37.2,37
4,32,Reading,comic,37.3,37
4,33,Reading,comic,37.2,37.1
4,34,Reading,comic,-,-
4,35,Reading,comic,37.3,37.1
4,36,Reading,comic,37.2,37
4,37,Reading,comic,37.3,37.1
4,38,Reading,comic,37.2,36.9
4,39,Reading,comic,37.1,36.8
4,40,Reading,comic,37.2,36.8
4,41,Reading,comic,37.2,36.9
4,42,Reading,comic,37.1,36.9
4,43,Reading,comic,37.1,36.9
4,44,Reading,comic,37.2,37.2
4,45,Reading,comic,37.3,37
4,46,Reading,comic,37.2,37.1
4,47,Reading,comic,37.2,37.3
4,48,Reading,comic,37.3,36.9
4,49,Reading,comic,37.4,37.2
4,50,Reading,comic,37.3,37.3
4,51,Reading,comic,37.2,37.1
4,52,Reading,comic,37.3,37.1
4,53,Reading,comic,37.2,37.2
4,54,Reading,comic,37.2,37.2
4,55,Reading,comic,37.3,37.1
4,56,Reading,comic,37.3,37.3
4,57,Reading,comic,37.3,37.3
4,58,Reading,comic,37.1,37.2
4,59,Reading,comic,37.3,37.3
4,60,Reading,comic,37.3,37.3
4,61,Reading,comic,37.2,37.2
4,62,Reading,comic,37.3,36.9
4,63,Reading,comic,37.2,37
4,64,Reading,comic,37.2,37
4,65,Reading,comic,37.6,37
4,66,Reading,comic,37.3,37
4,67,Reading,comic,37.2,37.2
4,68,Reading,comic,37.2,37
4,69,Reading,comic,37.2,37.3
4,70,Reading,comic,37.3,37.2
4,71,Reading,comic,37.2,37.2
4,72,Reading,comic,37.2,37.5
4,73,Reading,comic,37.4,37.3
4,74,Reading,comic,37.4,37.5
4,75,Reading,comic,37.3,37.5
4,76,Reading,comic,37,37
4,77,Reading,comic,37.2,37.4
4,78,Reading,comic,37.2,36.9
4,79,Reading,comic,37,36.9
4,80,Reading,comic,37,36.9
4,81,Reading,comic,37.4,37.1
4,82,Reading,comic,37.2,37
4,83,Reading,comic,37.2,36.9
4,84,Reading,comic,37.3,37
4,85,Reading,comic,37.3,36.9
4,86,Reading,comic,37.3,37.1
4,87,Reading,comic,37.5,37.1
4,88,Reading,comic,37.3,36.9
4,89,Reading,comic,37.5,37
4,90,Reading,comic,37.3,37.1
4,1,Reading,literary piece,37.7,37.8
4,2,Reading,literary piece,37.7,37.3
4,3,Reading,literary piece,37.7,36.7
4,4,Reading,literary piece,37.7,37
4,5,Reading,literary piece,38,36.9
4,6,Reading,literary piece,37.9,37.6
4,7,Reading,literary piece,37.9,37
4,8,Reading,literary piece,38,37
4,9,Reading,literary piece,37.8,36.7
4,10,Reading,literary piece,37.8,37.1
4,11,Reading,literary piece,37.8,37
4,12,Reading,literary piece,37.9,37.2
4,13,Reading,literary piece,37.7,37.3
4,14,Reading,literary piece,37.8,36.3
4,15,Reading,literary piece,37.9,37.3
4,16,Reading,literary piece,37.9,36.8
4,17,Reading,literary piece,37.8,37.2
4,18,Reading,literary piece,37.7,37
4,19,Reading,literary piece,37.6,37.3
4,20,Reading,literary piece,37.6,37.1
4,21,Reading,literary piece,37.7,36.8
4,22,Reading,literary piece,37.8,37
4,23,Reading,literary piece,37.7,36.6
4,24,Reading,literary piece,37.7,37.3
4,25,Reading,literary piece,37.8,37.2
4,26,Reading,literary piece,37.8,37.3
4,27,Reading,literary piece,37.7,36.7
4,28,Reading,literary piece,37.7,37.3
4,29,Reading,literary piece,37.7,36.7
4,30,Reading,literary piece,37.8,37.2
